round,rmse,mae
624,2.4701735973358154,2.006951332092285
625,2.6690492630004883,2.160740852355957
626,2.9074506759643555,2.372753620147705
627,3.1759448051452637,2.628314256668091
628,3.464151620864868,2.918004035949707
629,3.7938601970672607,3.2686994075775146
630,4.140809535980225,3.6553635597229004
631,4.494413375854492,4.068081855773926
632,4.855844497680664,4.497243881225586
633,5.193699836730957,4.914923191070557
634,5.4244184494018555,5.151253700256348
635,5.462918758392334,5.185812950134277
636,5.476513862609863,5.169116973876953
637,5.460987091064453,5.130059719085693
638,5.4069905281066895,5.075110912322998
639,5.343564510345459,5.015969276428223
640,5.271998405456543,4.956879138946533
641,5.190747261047363,4.871334075927734
642,5.097718715667725,4.778171539306641
643,4.998139381408691,4.655660152435303
644,5.035587787628174,4.628474235534668
645,5.122830867767334,4.638728141784668
646,5.177349090576172,4.651705741882324
647,5.211776256561279,4.675055027008057
648,5.226140022277832,4.6699018478393555
649,5.217463493347168,4.656435012817383
650,5.2233147621154785,4.656484603881836
651,5.232076644897461,4.651909351348877
652,5.314225673675537,4.720792770385742
653,5.3449177742004395,4.780913352966309
654,5.441685676574707,4.927343845367432
655,5.476614952087402,4.952150821685791
656,5.614737510681152,5.225234508514404
657,5.314584732055664,4.897767543792725
658,5.715735912322998,5.4171953201293945
659,5.113228797912598,4.696969509124756
660,5.709697723388672,5.4386749267578125
661,4.838111400604248,4.529666900634766
662,5.471236705780029,5.221673011779785
663,4.7713422775268555,4.480847358703613
664,5.359064102172852,5.076855659484863
665,4.539480686187744,4.236395835876465
666,5.265149116516113,4.995415687561035
667,4.223036289215088,3.932954788208008
668,4.840207099914551,4.548583030700684
669,3.88600492477417,3.587632179260254
670,4.681886196136475,4.401952266693115
671,3.6949257850646973,3.3911828994750977
672,4.2622857093811035,3.9987881183624268
673,3.6850974559783936,3.4190001487731934
674,3.716658353805542,3.4437525272369385
675,3.922701120376587,3.683223247528076
676,3.289905071258545,3.039323329925537
677,3.581810712814331,3.3681106567382812
678,2.9759371280670166,2.7631826400756836
679,3.2855887413024902,3.095957040786743
680,2.8553431034088135,2.644040107727051
681,3.009960412979126,2.790468692779541
682,2.6283953189849854,2.3928771018981934
683,2.6707658767700195,2.432115316390991
684,2.39273738861084,2.1475839614868164
685,2.3504788875579834,2.1201560497283936
686,2.2356956005096436,2.024033546447754
687,2.173449754714966,1.9888163805007935
688,2.1038625240325928,1.9343271255493164
689,2.082468271255493,1.9163203239440918
690,2.0871214866638184,1.9149268865585327
691,2.068356990814209,1.8942885398864746
692,2.0106496810913086,1.841066837310791
693,2.001142978668213,1.8370649814605713
694,1.985438585281372,1.8286848068237305
695,1.96864652633667,1.8129281997680664
696,1.955186367034912,1.8057916164398193
697,1.9363380670547485,1.7942599058151245
698,1.9499682188034058,1.8093218803405762
699,1.9532155990600586,1.8105711936950684
700,1.9990369081497192,1.8442775011062622
701,2.005092144012451,1.8458126783370972
