round,rmse,mae
526,2.1915295124053955,1.5518096685409546
527,2.0831503868103027,1.481844425201416
528,1.8969327211380005,1.370345950126648
529,1.68526029586792,1.272463321685791
530,1.644724726676941,1.2596118450164795
531,1.621707797050476,1.2780014276504517
532,1.5705397129058838,1.2585498094558716
533,1.541102647781372,1.2522097826004028
534,1.4972450733184814,1.2254316806793213
535,1.4584230184555054,1.2174351215362549
536,1.4277397394180298,1.2090259790420532
537,1.4281750917434692,1.216335654258728
538,1.4338241815567017,1.2239314317703247
539,1.4323899745941162,1.2383419275283813
540,1.442794919013977,1.2534466981887817
541,1.4274615049362183,1.2551608085632324
542,1.3594783544540405,1.2146259546279907
543,1.3233681917190552,1.172480821609497
544,1.2813172340393066,1.1405984163284302
545,1.2756561040878296,1.1357340812683105
546,1.2762694358825684,1.1256191730499268
547,1.2403780221939087,1.1023296117782593
548,1.2243726253509521,1.0867820978164673
549,1.2119673490524292,1.0834362506866455
550,1.1872154474258423,1.0674456357955933
551,1.1607111692428589,1.0502175092697144
552,1.1513781547546387,1.0387476682662964
553,1.1188185214996338,1.0099693536758423
554,1.102484941482544,0.9946970343589783
555,1.1111767292022705,0.999376118183136
556,1.1006656885147095,0.9883780479431152
557,1.0896713733673096,0.9782551527023315
558,1.0789525508880615,0.9676434993743896
559,1.067224144935608,0.9621268510818481
560,1.0694069862365723,0.9634914398193359
561,1.0432134866714478,0.9423798322677612
562,1.0503541231155396,0.946704089641571
563,1.036466121673584,0.936359167098999
564,1.0170068740844727,0.9276858568191528
565,1.011173129081726,0.9231988787651062
566,1.0091278553009033,0.9216738343238831
567,1.0025146007537842,0.9184728264808655
568,1.0212684869766235,0.9367857575416565
569,1.0357221364974976,0.9490640759468079
570,1.0387728214263916,0.9546281695365906
571,1.0305918455123901,0.9445924162864685
572,1.03587806224823,0.9445635080337524
573,1.0485237836837769,0.9595856666564941
574,1.0829311609268188,0.9874042272567749
575,1.0799686908721924,0.9846564531326294
576,1.0771362781524658,0.9842555522918701
577,1.0944288969039917,0.9914261102676392
578,1.0883054733276367,0.9846659302711487
579,1.0719270706176758,0.9665537476539612
580,1.0787407159805298,0.9723545908927917
581,1.0872915983200073,0.9725107550621033
582,1.088280200958252,0.9695145487785339
583,1.0989686250686646,0.9808210730552673
584,1.1382877826690674,1.0109071731567383
585,1.1578441858291626,1.0259692668914795
586,1.1304267644882202,1.0036898851394653
587,1.1298470497131348,1.0040096044540405
588,1.1436346769332886,1.0137163400650024
589,1.1357085704803467,1.0098929405212402
590,1.1874200105667114,1.0451494455337524
591,1.1888619661331177,1.0422111749649048
592,1.1836435794830322,1.0398880243301392
593,1.17681086063385,1.0367926359176636
594,1.179152250289917,1.036316990852356
595,1.2371665239334106,1.0730793476104736
596,1.2241179943084717,1.053572177886963
597,1.1897614002227783,1.0170539617538452
598,1.200029730796814,1.02046799659729
599,1.2285549640655518,1.0469034910202026
600,1.2235454320907593,1.0521540641784668
601,1.2172964811325073,1.0580546855926514
602,1.2032026052474976,1.0473198890686035
603,1.208235263824463,1.0622332096099854
604,1.2095791101455688,1.0653448104858398
605,1.2225559949874878,1.0727717876434326
606,1.2430893182754517,1.0993479490280151
607,1.170282006263733,1.068822979927063
608,1.2151278257369995,1.1148006916046143
609,1.2396228313446045,1.1401877403259277
610,1.2781602144241333,1.1563231945037842
611,1.3399122953414917,1.1902084350585938
612,1.4217982292175293,1.2604695558547974
613,1.50701105594635,1.335978388786316
614,1.5525612831115723,1.372510552406311
615,1.582187533378601,1.3957332372665405
616,1.6425570249557495,1.456795334815979
617,1.6707137823104858,1.4969426393508911
618,1.6988519430160522,1.5297290086746216
619,1.7256407737731934,1.5575897693634033
620,1.720975637435913,1.5708574056625366
621,1.7371020317077637,1.594017505645752
622,2.0726521015167236,1.7566120624542236
623,2.278515100479126,1.8749797344207764
624,2.4697442054748535,2.0043551921844482
625,2.6716911792755127,2.1611175537109375
626,2.9115259647369385,2.3758301734924316
627,3.181877374649048,2.631786584854126
628,3.4723877906799316,2.9244940280914307
629,3.80342435836792,3.2758169174194336
630,4.1516008377075195,3.664255380630493
631,4.504960536956787,4.077159404754639
632,4.861331462860107,4.502337455749512
633,5.200575351715088,4.923051834106445
634,5.431793212890625,5.1606526374816895
635,5.445868015289307,5.16972541809082
636,5.46090841293335,5.153576850891113
637,5.476204872131348,5.145815849304199
638,5.451621055603027,5.120814323425293
639,5.408754825592041,5.083734512329102
640,5.313310623168945,4.999615669250488
641,5.1767754554748535,4.856131076812744
642,5.0549211502075195,4.730824947357178
643,4.948462963104248,4.601772308349609
644,5.013004302978516,4.601412296295166
645,5.174811363220215,4.689210891723633
646,5.289220809936523,4.769463062286377
647,5.33167839050293,4.802915573120117
648,5.335640907287598,4.78773307800293
649,5.302289009094238,4.748565196990967
650,5.282448768615723,4.7254815101623535
651,5.361992359161377,4.804614543914795
652,5.438141345977783,4.875117301940918
653,5.563482284545898,4.996088027954102
654,5.660519599914551,5.172122955322266
655,5.6794891357421875,5.123813629150391
656,5.7331671714782715,5.335498809814453
657,5.470409393310547,5.009914875030518
658,5.703433990478516,5.354379653930664
659,5.303667068481445,4.8975725173950195
660,5.620124340057373,5.333174228668213
661,4.9823150634765625,4.682870864868164
662,5.569174289703369,5.324547290802002
663,4.903583526611328,4.6256184577941895
664,5.569640636444092,5.3009514808654785
665,4.635191440582275,4.328692436218262
666,5.583616256713867,5.316399097442627
667,4.583047866821289,4.308258533477783
668,4.739605903625488,4.453947067260742
669,4.195693016052246,3.9117348194122314
670,4.397201061248779,4.1095709800720215
671,3.975809097290039,3.6902222633361816
672,4.339231491088867,4.0704569816589355
673,3.471644639968872,3.1948189735412598
674,3.9816734790802,3.718886375427246
675,3.3116142749786377,3.0281941890716553
676,4.103602409362793,3.8915369510650635
677,3.0709426403045654,2.8148913383483887
678,3.504966974258423,3.3143014907836914
679,2.8818719387054443,2.683712959289551
680,3.327653408050537,3.1198577880859375
681,2.6835968494415283,2.4382431507110596
682,2.9087979793548584,2.680431842803955
683,2.5412824153900146,2.2982876300811768
684,2.565446138381958,2.316105842590332
685,2.3567535877227783,2.124789237976074
686,2.3445003032684326,2.1344857215881348
687,2.217193365097046,2.0248982906341553
688,2.1536617279052734,1.9836775064468384
689,2.1190624237060547,1.9519381523132324
690,2.132988214492798,1.9547982215881348
691,2.0982210636138916,1.921172022819519
692,2.056649684906006,1.8822892904281616
693,2.036883592605591,1.8682094812393188
694,2.0244264602661133,1.858193039894104
695,1.9964829683303833,1.8400225639343262
696,1.9904911518096924,1.8423434495925903
697,1.9575427770614624,1.8149757385253906
698,1.991283893585205,1.8526991605758667
699,1.9606624841690063,1.8159393072128296
700,2.060379981994629,1.9095202684402466
701,2.012007236480713,1.8489792346954346
702,2.039511203765869,1.8715099096298218
703,2.053420305252075,1.8870676755905151
704,2.073340654373169,1.8924158811569214
705,2.095172643661499,1.917775273323059
706,2.090155839920044,1.8943711519241333
707,2.131317377090454,1.9509799480438232
708,2.143540859222412,1.9658877849578857
709,2.196070909500122,2.046898365020752
710,2.186856269836426,2.0309090614318848
711,2.2578659057617188,2.120523452758789
712,2.2230308055877686,2.080512762069702
713,2.3350157737731934,2.1908814907073975
714,2.363957643508911,2.1931023597717285
715,2.473379135131836,2.2965691089630127
716,2.460475206375122,2.260026454925537
717,2.5406503677368164,2.342766523361206
718,2.632856845855713,2.3561933040618896
719,2.7690012454986572,2.4700498580932617
720,2.8442559242248535,2.515672206878662
721,2.980914354324341,2.6444015502929688
722,3.0225298404693604,2.6851229667663574
723,3.1599631309509277,2.839128017425537
724,3.1939504146575928,2.884472608566284
725,3.323723077774048,3.040482521057129
726,3.303230047225952,3.0506136417388916
727,3.4078481197357178,3.175140380859375
728,3.4342498779296875,3.212528705596924
729,3.5923736095428467,3.3746144771575928
